temps_s,temperature_C
717.653,34.59
718.154,34.59
718.656,34.59
719.158,34.59
719.659,34.59
720.160,34.59
720.662,34.59
721.164,34.59
721.665,34.59
722.166,34.59
722.668,34.59
723.170,34.59
723.671,34.59
724.172,34.59
724.674,34.59
725.176,34.59
725.677,34.59
726.179,34.61
726.680,34.61
727.182,34.61
727.683,34.61
728.185,34.61
728.686,34.61
729.188,34.64
729.689,34.64
730.191,34.64
730.692,34.66
731.194,34.64
731.695,34.64
732.197,34.64
732.698,34.64
733.200,34.64
733.701,34.64
734.203,34.64
734.704,34.61
735.206,34.61
735.708,34.61
736.209,34.64
736.711,34.64
737.212,34.64
737.714,34.61
738.215,34.61
738.717,34.59
739.218,34.59
739.720,34.59
740.221,34.59
740.723,34.61
741.224,34.61
741.726,34.59
742.227,34.61
742.729,34.61
743.230,34.59
743.732,34.59
744.233,34.59
744.735,34.59
745.237,34.59
745.738,34.59
746.239,34.59
746.741,34.59
747.243,34.59
747.744,34.59
748.245,34.59
748.747,34.59
749.249,34.59
749.750,34.59
750.251,34.59
750.753,34.59
751.255,34.59
751.756,34.59
752.257,34.59
752.759,34.59
753.261,34.57
753.762,34.57
754.263,34.57
754.765,34.57
755.267,34.55
755.769,34.57
756.269,34.57
756.771,34.57
757.273,34.59
757.775,34.57
758.275,34.59
758.777,34.59
759.279,34.59
759.781,34.61
760.281,34.61
760.783,34.59
761.285,34.61
761.787,34.59
762.287,34.59
762.789,34.59
763.291,34.59
763.793,34.59
764.293,34.59
764.795,34.59
765.297,34.59
765.799,34.59
766.301,34.59
766.801,34.59
767.303,34.61
767.805,34.61
768.307,34.61
768.807,34.61
769.309,34.61
769.811,34.61
770.313,34.61
770.813,34.61
771.315,34.59
771.817,34.61
772.319,34.59
772.819,34.59
773.321,34.57
773.823,34.59
774.325,34.57
774.825,34.59
775.327,34.59
775.829,34.57
776.331,34.57
776.832,34.55
777.333,34.55
777.835,34.55
778.337,34.55
778.838,34.55
779.339,34.55
779.841,34.55
780.343,34.55
780.844,34.55
781.345,34.52
781.847,34.55
782.349,34.52
782.850,34.52
783.351,34.50
783.853,34.50
784.355,34.48
784.856,34.48
785.357,34.48
785.859,34.48
786.361,34.48
786.862,34.48
787.364,34.48
787.865,34.48
788.367,34.48
788.868,34.48
789.370,34.45
789.871,34.48
790.373,34.45
790.874,34.45
791.376,34.45
791.877,34.48
792.379,34.48
792.881,34.48
793.382,34.45
793.883,34.48
794.385,34.45
794.887,34.48
795.388,34.48
795.889,34.45
796.391,34.48
796.893,34.45
797.394,34.48
797.896,34.48
798.397,34.45
798.899,34.45
799.400,34.45
799.902,34.45
